date,timestamp,period,period_type,count,year,month,day,season,is_weekend,houston_iqr_anomaly_mean,dallas_wind_speed_imputed_mean,houston_pressure_original_mean,nyc_temperature_mean,dallas_wind_speed_mean,la_precipitation_mean,philadelphia_wind_speed_iqr_anomaly_mean,dallas_precipitation_mean,houston_temperature_imputed_mean,philadelphia_humidity_imputed_mean,houston_zscore_anomaly_mean,la_precipitation_iqr_anomaly_mean,phoenix_humidity_iqr_anomaly_mean,phoenix_precipitation_original_mean,philadelphia_precipitation_iqr_anomaly_mean,phoenix_humidity_imputed_mean,dallas_precipitation_zscore_anomaly_mean,nyc_wind_speed_zscore_anomaly_mean,dallas_precipitation_imputed_mean,phoenix_humidity_mean,nyc_wind_speed_imputed_mean,phoenix_temperature_mean,nyc_temperature_imputed_mean,la_wind_speed_imputed_mean,la_precipitation_imputed_mean,houston_humidity_mean,houston_pressure_iqr_anomaly_mean,houston_humidity_iqr_anomaly_mean,nyc_precipitation_original_mean,dallas_zscore_anomaly_mean,seattle_pressure_zscore_anomaly_mean,la_temperature_original_mean,la_wind_speed_zscore_anomaly_mean,seattle_pressure_original_mean,houston_precipitation_mean,dallas_pressure_mean,houston_precipitation_iqr_anomaly_mean,houston_humidity_imputed_mean,houston_humidity_original_mean,la_pressure_original_mean,houston_original_mean,seattle_temperature_imputed_mean,san antonio_iqr_anomaly_mean,seattle_pressure_iqr_anomaly_mean,dallas_original_mean,dallas_pressure_imputed_mean,seattle_precipitation_zscore_anomaly_mean,seattle_precipitation_mean,houston_wind_speed_original_mean,houston_wind_speed_imputed_mean,houston_precipitation_imputed_mean,phoenix_wind_speed_imputed_mean,philadelphia_pressure_mean,philadelphia_humidity_original_mean,philadelphia_humidity_mean,la_pressure_mean,nyc_precipitation_mean,la_humidity_original_mean,phoenix_temperature_original_mean,phoenix_pressure_original_mean,phoenix_temperature_imputed_mean,dallas_wind_speed_original_mean,la_wind_speed_mean,san antonio_original_mean,philadelphia_pressure_imputed_mean,dallas_mean,houston_pressure_mean,nyc_pressure_imputed_mean,seattle_humidity_zscore_anomaly_mean,la_precipitation_zscore_anomaly_mean,seattle_temperature_original_mean,dallas_imputed_mean,philadelphia_temperature_mean,seattle_temperature_iqr_anomaly_mean,seattle_temperature_mean,nyc_humidity_mean,houston_precipitation_original_mean,nyc_wind_speed_iqr_anomaly_mean,dallas_humidity_imputed_mean,dallas_humidity_mean,philadelphia_pressure_iqr_anomaly_mean,la_pressure_zscore_anomaly_mean,philadelphia_wind_speed_zscore_anomaly_mean,seattle_wind_speed_mean,seattle_pressure_imputed_mean,houston_temperature_original_mean,dallas_wind_speed_zscore_anomaly_mean,dallas_temperature_mean,nyc_wind_speed_original_mean,san antonio_imputed_mean
,,2018-05-26,day,3,2018,5,26,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13564.13,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-05-14,day,6,2018,5,14,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14936.479999999998,,,,,,,,,,,,,,,,,,,,,,,,
,,2019-04-26,day,6,2019,4,26,Spring,0,,,1016.1500000000001,-0.15494933965935903,-1.5088082228976263,-0.2728525149334932,,-0.281134719089842,,70.0,,,,,1.0,,,,,-0.7741678426563618,,0.5539492430879598,,3.7600000000000002,0.00075,-0.45459367190935995,,,0.0018,,,61.504999999999995,,,-0.13643679304977885,-0.3654964687556322,,,67.5,1014.6,12970.19,,,,12013.28,,,,4.36,,,,-1.4260976869967257,70.0,0.22692669646046984,-0.19052344723681447,-0.229351709837821,73.5,83.53999999999999,1010.3,,2.88,-0.1279406742533114,6238.29,1008.85,10458.645833333334,-0.28536380365625,,,,,12015.645,0.30090073119124455,,,0.9461951945982944,0.001,,,-0.14995605613449164,,,,,,70.925,,0.21775161704335644,4.97,6432.1900000000005
,,2019-09-15,day,5,2019,9,15,Fall,1,1.0,,1017.5,0.9242977089291635,-0.6741866026541619,,,0.0,,56.5,,,,0.0008,,28.5,,,,-0.3450916924617899,,1.0055007177236177,,,,0.5569182569473511,,,0.0023,,,,,1008.25,-0.24053945303411484,0.2902046837710041,,,84.0,,17043.01,60.215,,,20848.32,,,1.1724427065367364,2.12,,,3.1900000000000004,0.30907340646243825,56.5,-0.491426059106734,,-0.2141619873575972,,91.88,1010.05,91.88,5.64,,9890.415,1020.575,17141.001500000002,-0.009130394830021843,,,,59.932500000000005,18377.588750000003,1.247099090316064,,0.6455000184167137,1.486172919721674,0.0018,,,-0.14995605613449164,,,,1.415781084148247,1007.9000000000001,79.22,,0.9028342366359782,3.84,8804.80125
,,2020-04-01,day,3,2020,4,1,Spring,0,,,1014.9,,,-0.22122800714277865,,,,,,,,,,,,,,,,,,4.35,0.0011,-1.5274093540301137,,,,,,63.275,,1018.315625,0.0,,,,50.0,1014.6,8824.09,44.9171875,,,8372.46,,,0.5292345730327345,8.79,,,,,,,-0.19052344723681447,,62.5,,,,,0.2532317431948951,4122.33,,9037.279999999999,-0.5411354784953682,,,,44.9171875,9037.279999999999,,,-0.7094431332834747,,,,,,,,,0.7694468178493841,1018.315625,73.28,,,,4687.27
,,2019-12-16,day,6,2019,12,16,Winter,0,,,,,-0.6953545422980176,,,0.0,,,,,,,,,,,,0.08398445773278189,,-0.9371451947377027,,,,,,,,,,,,1025.05,,-1.6937116238736556,,,,,,,,,,,,-0.0560310474964008,,,,,0.1943819269374056,64.0,-0.09234119490273188,,,,56.0,1015.3,,5.57,,,,13542.036666666667,,,,,40.565,,-0.9524105713602122,,-1.1021733310759059,,,,,-0.9443301538113236,,,,-0.4897355856155683,,,,0.3773712069824535,,
,,2019-12-02,day,3,2019,12,2,Winter,0,,,1021.75,,,-0.08848921451822597,,,,,,,,,,,,,,,,,,,,-2.2630543931986304,,,,,,61.03,,1015.4,0.0,,,,38.0,1019.55,,,,,,,,-0.2343958856146624,6.380000000000001,,,,-2.8245937921727724,88.0,1.184730370550075,1.1843701310001031,,43.0,,,,,-1.1616285859772626,,,12194.013333333334,0.8604932996229291,,,,41.32,,-1.0973779361973433,,-1.0340440743898631,,,,,,,,,-1.0956043521863572,,55.96,,,,
,,2018-11-10,day,3,2018,11,10,Fall,1,,8.295,1024.3625000000002,-0.5043437377906763,0.12868310812351874,,,-0.2717145553283754,49.20625,52.5,,,,0.0013045454545454545,1.0,25.25,,,0.00105,-0.5091502204773615,10.715,-0.7920423227924314,48.36,,,0.21208464483710876,,,0.000575,,,,,1028.2,1.2246009514937672,1.4671041883059268,1.0,78.375,78.375,,9350.970000000001,,,,11834.55,1025.1999999999998,,-0.38119643436089534,13.05,13.05,0.03805,3.2425,1.3708945233553507,52.5,-0.704271320015535,,-0.26656652991436924,,58.68,1022.5,58.68,8.295,,5526.335,1027.75,11694.63,1.3950561000367108,1016.3,,,41.15,11998.28,-0.48622457538107694,,-1.049384436822482,0.6912057132900318,0.03805,,63.0,-0.09699778295603619,,,,-1.304688475551963,,49.20625,,-1.214455543048873,11.6625,5645.3675
,,2018-10-23,day,2,2018,10,23,Fall,0,,,1020.9,,,,,,,,,,,,,,,,,,,,,,,-1.3434980942379844,,,,,,,,,0.0,,,,53.0,,,,,,,,,,6.07,,,,0.5791533421181184,54.0,-0.6244543471747347,,,,,,,,,,,8472.845000000001,0.6865685607323435,,,,,,-0.25997493083757767,,,,,,,,,,,,,65.7,,,,
,,2018-08-03,day,1,2018,8,3,Summer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20918082752128242,87.0,1.1315190553228747,,,,,,,,,,,12838.04,,,,,,,1.077411856908439,,,,,,,,,,,,,,,,,
,,2019-07-23,day,6,2019,7,23,Summer,0,,,1015.35,1.3102291165179043,,-0.1253638629401649,,,,,,1.0,,,,,,,,,4.92375,,77.6125,3.545,0.0009,0.28105136725915725,,,0.0010999999999999998,,,70.125,,,0.12524042726870815,,,,79.5,1013.475,13962.93,,,,15350.785,,,,6.54,,,,-1.0931224238595734,88.0,1.184730370550075,-0.5029992604724782,-0.25061732131013426,73.0,,,,,-0.6496300422014931,8057.565,,16665.572916666668,-0.4490576755532806,1010.6875,,,,15637.79875,0.7986499491869422,,,1.1111883883859937,0.010849999999999999,,,,,,,,,82.35499999999999,,,4.92375,8242.338749999999
,,2018-11-12,day,2,2018,11,12,Fall,0,,,,,,-0.17697842903645195,,,,,,,,,,,,,,,,,,,,,,,,,,79.07,,1031.6,,,,,,1017.4,,,,,,,,0.0,,,,,1.437489575982788,41.0,-1.3162014451283384,0.5871941323719361,,8.0,,,,,0.5245748200224322,,,9986.22,,,,,47.79,,-0.46611349586609885,,-0.4502079276896052,,,,,,,,,0.9762292338910081,,,,,,
,,2020-02-02,day,5,2020,2,2,Winter,1,,,1022.7,-0.9744433979351834,,,,,,,,,,,,,,,,,,,,,,0.12779198409904952,,,0.0036,,,,,1020.8,-0.28095711936591844,,,,77.0,,,,,,,,,0.8788416090442709,4.72,,,,-1.714676248382256,78.0,0.6526172182780721,,-0.1746687089090154,,,,,,,,,10966.892000000002,1.054879772500671,,,,45.01,,-0.8806251903136948,,-0.7010679721759604,1.3061803446805473,0.0008,,,,,,,1.579722044514461,,50.1,,,5.0,
,,2019-03-25,day,8,2019,3,25,Spring,0,,,1020.15,-0.26677921475981453,0.5172660001571607,-0.2507277258803298,,-0.02414030752780728,,,,,,,,,,,,0.13446400481449622,,-0.8034123239523221,,,,0.4343107504192649,,,,,,68.21,,1022.3,-0.242560336350705,0.17251473331750042,,,82.0,1020.2,,,,,,,,0.0,3.9450000000000003,,,,,,,1.3649117119807184,0.0,51.0,58.47,1019.1,,9.58,1.5388810834015592,,,10615.30125,0.5331055558288795,,,,55.37,,,,0.23379176195304616,-1.0937206558678065,0.0017499999999999998,,,0.18544634066239293,,,,-1.1526272949224317,,73.30000000000001,,0.01774166857952375,6.75,
,,2019-06-17,day,2,2019,6,17,Summer,0,,,,,1.07065642227511,,,0.19615357815779808,,,,,,,,,,,,-1.2284837663917907,,1.4646321931325366,,,,,,,,,,,,,,-1.0716361714765972,,,,,,,,,,,,,,,,,,,,,,,100.36,1005.6,,11.41,,,,11454.73,,,,,,,,,,,,,,0.43258494882851845,,,,,,,,0.8865227456932975,,
,,2018-08-09,day,3,2018,8,9,Summer,0,,,,1.8840228804261938,-0.547178964791026,,,-0.3188153741357083,,,,,,,,,,,,0.13446400481449622,,0.962186427590701,,,,,,,,,,,,,,-0.11330371778385488,,,,,,,,,,,,,,,,,-1.226312529114431,52.0,-0.7308769776291352,,0.0,,91.08,1013.6,,6.06,,,,16297.406666666668,,,,,,,1.6421980066207291,,,-0.7937330307992623,,,,-0.5736222415621354,,,,,,,,1.1003197876920148,8.53,
,,2018-08-10,day,2,2018,8,10,Summer,0,,,,,-0.92517788700274,0.0,,-0.3188153741357083,,,,,,,,,,,,,,,,,,,,,,,,94.62,,,,-0.24780651830212846,,,,1011.3,,,,,,,,,,,,,,,,-1.1071191660614472,,27.0,,,,4.81,1.4936572372636363,,,13408.125,,,,,,,,,,,,,,-0.044039509777580726,,,,,,,,0.8632206157751807,,
,,2020-04-02,day,6,2020,4,2,Spring,0,,,1013.55,-0.3419241572876338,,-0.22122800714277865,1.0,,72.55,64.0,,,,0.00175,,25.0,,,,-0.52177010724779,,-0.17887440309832742,,,,-0.7304605615975536,,,0.0009,,,71.02,,1011.0578125,-0.2607482862000166,,,63.0,63.0,1009.6,11661.21,43.42859375,,,11031.34,,,0.06790237980482648,9.225,9.225,0.0013,3.9724999999999997,-1.2929075817418596,55.0,-0.5712430319475343,-1.5793048393953202,-0.12834660515111188,55.00000000000001,70.005,1009.7750000000001,70.005,,1.52595998450501,5840.68,1010.9000000000001,10113.620833333334,-0.8173688873216081,,,,43.42859375,10841.405,-0.3210064707545586,,-0.8437700017536582,-1.063721893360952,0.0013,,,,,,1.0,0.4546697791389846,1011.0578125,72.55,,,10.52,5760.035
,,2019-08-13,day,5,2019,8,13,Summer,0,1.0,,1013.95,1.173991927407429,,-0.21385307745839088,,,89.66,68.0,1.0,,,,,,,,,,,,,2.4375,0.00115,-0.5465493018054244,,,0.001,1.0,,65.74375,,1018.95,-0.2728735860995577,,,66.0,66.0,1014.2625,19243.666666666668,69.02000000000001,1.0,,23313.33666666667,,,-0.20283159624263375,5.8,5.8,0.001,,-1.026527371232153,68.0,0.12050406600606928,-0.28426619120752306,-0.253655265806179,83.25,,,,,-0.9823483387876397,11557.813333333334,1011.55,19379.463749999995,-0.7355219513730754,,,,72.46000000000001,21516.33958333333,1.3215380165763622,,1.7759493735616112,0.5262125195023324,0.001,,,,,,,-0.6334809204294221,1019.3,89.66,,,7.66,10860.388333333334
,,2019-04-21,day,5,2019,4,21,Spring,1,,,1016.1,,0.1634590089669965,,,-0.2842747736769975,,,,,,,,,,,,,,,,,,0.8021332700035234,,,,,,,,,-0.264790052833197,-0.3402771936584487,,,88.0,,,,,,,,,,4.23,,,,,,,,,,,,,8.41,,,,9824.46,-0.2955946706498166,,,,,,,,,,0.0012,,,-0.8648927440436404,,,,,,58.2,,0.23784970409773176,,
,,2019-01-28,day,7,2019,1,28,Winter,0,,,,-0.8043318154411043,,-0.10322913219257404,,,,,,,,,,,,,,0.33638219314135354,,-1.1623795034288702,,,,,,,0.0016,,,77.85,,,,,,,,1017.5,,,,,,,,,,,,,,,,0.6149697602151125,-0.11771379941495524,18.0,51.84,1015.2,,,0.04003361140183019,,,12616.35142857143,,,,,,,,,,-0.4337478807170092,,,,,,,,,,,,,9.059999999999999,
,,2018-08-02,day,3,2018,8,2,Summer,0,1.0,,,1.3662919771833446,,,,,,,,,,,,,,,,,7.7475000000000005,,78.56,,,,,,0.0014695121951219519,,,,,,,,,,,,18421.489999999998,,1.0,,21733.769999999997,,,,,,,,,,,,-0.23939174591621273,,,,,,,10700.43,,17064.62166666667,,1018.2,,,,17584.9625,,,,0.6612069507831773,,,,,,,,,,,,,7.7475000000000005,8692.01125
,,2018-05-07,day,5,2018,5,7,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14593.112,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-07-09,day,7,2018,7,9,Summer,0,,,1020.4333333333333,0.6467939447909964,,0.0,,,,,,,,,,,,,,,,,,,,0.761264101160828,,,,,,85.57,,1018.0,-0.16844316862243724,,,,87.33333333333333,1010.8,,,,,,,,0.0,1.2333333333333332,,,,1.0379192602181984,36.0,-1.5822580212643398,-1.245997305277298,0.0,39.0,,,,,0.8863655891258153,,,16723.875714285714,0.5910804687924119,,,,66.17,,1.4422044936662288,,1.2083559635547136,0.1662273694200793,0.0015,,,,,,,-1.1763868543957958,,79.41,,,4.28,
,,2019-12-28,day,3,2019,12,28,Winter,1,,7.00375,1014.175,,-0.2617897785211819,,,0.745663130910015,60.54,,,,,0.0030749999999999996,,89.5,,,0.017249999999999998,2.7720203398340697,,-1.4712645349392335,,,,1.292563296115868,,,,,,,,,-0.2890406526322792,0.012792657702043353,,96.0,96.0,,10179.185,,,,10069.904999999999,1016.55,,,4.9174999999999995,4.154999999999999,0.0006,2.91,,,,,,,46.135000000000005,1013.4499999999999,45.96,7.00375,,5145.92,,11015.081666666665,-0.6894830499020432,,,,,10881.682499999999,,,,,0.0006,,65.25,0.022158331695488608,,,,,,61.76,,-0.6507624564984387,,5469.3475
,,2018-10-04,day,7,2018,10,4,Fall,0,,,1018.1,,0.44015422002597104,-0.2064781477740031,,-0.13114719578345443,,,,,,,,,,,,1.3459731347756403,,0.30516278913701866,,,,0.6795257634754372,,,,,,74.77,,1016.0,-0.24053945303411484,-0.3150579185612748,,,86.0,1012.3,,,,,,,,0.0,1.97,,,,0.09078962285030166,87.0,1.1315190553228747,-0.8293628876297461,,56.00000000000001,78.945,1011.65,,9.325,1.0866426220223306,,,15156.774285714288,0.113640009092754,,,,56.12,,0.4154221562070896,,0.3014698315087175,,0.0018,,,0.30018926588238,,,,0.3632325994782097,,82.09,,0.9007953002681436,,
,,2020-03-02,day,3,2020,3,2,Spring,0,,,,-1.06852249921017,2.7913075161828322,-0.20647814777400308,,0.0,,,,,,0.0007749999999999999,,20.25,,,,-0.7615479558859332,,-0.17833297447166568,,,,,,,,,,56.05,,,,-1.3574546225779525,,,,1013.5,9414.5,,,,9340.72,,,,,,,6.115,,,,-0.49605535351169205,0.0,59.5,70.015,1012.2249999999999,70.015,17.1,0.7991481715741069,4731.16,,9913.32,,,,,,9913.32,,,,-0.49374540573071846,,,,-0.308830875669858,,,,,,,,0.2294026820024148,4.16,5070.175
,,2019-04-30,day,3,2019,4,30,Spring,0,,,1014.3,-0.004659454603720546,,,,,,,,,,,,,,,,-0.52177010724779,7.615,0.27024064271735426,55.06,,,-0.7304605615975536,,,0.0004,,,,,,-0.26883181946637735,,,,63.0,,14681.1,,,,13832.96,,,,14.18,,,,,,,,-0.2718829327824476,,78.3,1007.1,,,,6972.39,,11881.556666666665,-0.6639058824181441,1029.0,,,,11636.060000000001,,,,-1.258713849655506,0.0011,,,,,,,,,84.88,,,8.817499999999999,6242.02
,,2018-07-15,day,9,2018,7,15,Summer,1,,9.815,1017.595,1.1145268350921074,0.5883297975329629,0.0,,-0.07374702843260043,85.36375000000001,67.875,,,,0.0013045454545454545,,42.0,,,0.0018537037037037044,0.13446400481449625,6.1675,1.0260750055367531,72.95750000000001,,,-0.4699196102253704,,,0.00715,,,78.64,,1016.525,-0.08401469818973269,-0.44115429404716666,,72.125,67.25,1014.0999999999999,16489.055,76.495,,,20640.72,1013.8499999999999,,-0.11659578166178315,5.8835,6.29875,0.0025546875000000005,5.0649999999999995,-0.1959390759622462,67.875,0.11385265160266923,-0.32940158645268086,-0.06682167929942662,59.0,92.25999999999999,1009.9500000000002,90.25999999999999,9.815,0.4179757541258998,9289.5175,1017.1625,18655.613611111112,0.010308252457746542,1018.575,,,76.8725,19505.178125000002,1.1931902243939698,,2.1741220161141435,0.7062050945434589,0.0025546875000000005,,40.5,-1.288558929471284,,,,0.42619543208262495,1016.25,87.2715,,1.5981115380677764,6.845,8852.89375
,,2018-12-20,day,5,2018,12,20,Winter,0,,,,-0.827703667644639,,-0.28022744461788096,,,,,,,,,,,,,,0.5635401550090681,,-0.8659473303317207,,,,,,,,,,74.0,,1023.3,,,,,,1020.7,,,,,,,,-0.3077961599877789,,,,,,,,1.5037898511965688,0.0,30.0,57.315,1019.9000000000001,,,-0.9032066080462747,,,12184.826000000001,,,,,48.9,,,,-0.3500443847472117,0.40621746947491466,,,,,,,,-0.5728940437723431,,,,,2.05,
,,2018-01-11,day,5,2018,1,11,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671.576000000001,,,,,,,,,,,,,,,,,,,,,,,,
,,2019-12-10,day,3,2019,12,10,Winter,0,,4.59,,,-0.9917056973120015,,,-0.3093952103742417,,,,,,,,,,,0.00045,,,,,,,,,,,,,,,,,1.4334784881763871,,,,,11461.25,,,,15593.92,1025.0,,,,,,,,,,,,,,,,4.59,,7012.11,,15166.95083333333,,,,,,14641.342499999999,,,,,,,52.0,-0.6795387879190463,,,,,,,,-0.8060857162338833,,7060.251249999999
,,2019-09-26,day,4,2019,9,26,Fall,0,,,1011.5,,,-0.22122800714277865,,,,,,,,0.0014,,52.0,,,,0.8411776639584968,,0.2415449255042968,,,,0.2503994906271357,,,,,,83.09,,1021.75,0.0,,,,79.0,1007.5,16451.225,,1.0,,20001.215,,,-0.20283159624263375,5.5,,,4.140000000000001,,,,-2.162593024101899,,48.0,77.77,1008.4000000000001,77.77,,1.3579856988498678,10115.904999999999,,15629.508750000003,-1.2368344340577337,,,,66.535,18186.722500000003,,,1.2412926240718072,,,,,,,,,-1.1787628103431325,,81.85,,,,9176.098750000001
,,2019-07-10,day,6,2019,7,10,Summer,0,1.0,,,1.4938017024962973,,-0.08848921451822597,,,,,,,,,,,,,,,,,,,,,,,0.001,,,75.73,,1015.05,,,,,,1015.6,19470.08,,1.0,,23437.13,,,-0.16613145905607551,,,,,-0.10159608474006313,71.0,0.2801380116876701,0.08723283119488667,-0.1268276329030895,54.0,,,,,1.1383270176085285,11708.14,,15135.449166666667,,,,,71.255,15166.885,1.2712603177889183,,1.6672132751421653,-0.37375035570330034,,,,,,,,-0.1737334446198232,,,,,3.7649999999999997,7411.465
,,2019-12-18,day,3,2019,12,18,Winter,0,,,,-1.2939573267936275,-1.5299761625414823,0.0,,-0.26857450074121986,,,,,,,,,,,,,,,,,,,,,0.0008,,,46.46,,,,2.3918109418691484,,,,1018.6,,,,,,,,,,,,,-0.6861526578030538,78.5,0.6792228758916722,0.9205016664899901,-0.2597311547982685,17.0,,,,2.81,-0.6835479268049353,,,13311.230000000001,,,,,,,-1.4487631866118145,,,0.5862100445160412,,,,-1.791662524666611,,,,,,,,-0.8122025253373887,11.579999999999998,
,,2018-01-07,day,3,2018,1,7,Winter,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12022.573333333334,,,,,,,,,,,,,,,,,,,,,,,,
,,2019-04-09,day,6,2019,4,9,Spring,0,,,,0.6504920226713021,0.16648300034469016,-0.21385307745839088,,-0.25601428239259777,,,,,,,,,,,,-0.976086030983219,10.059999999999999,0.5864349606876474,57.905,7.795,0.00115,,,,0.00065,,,72.86,,1020.4249999999998,,-0.7858177203752611,,,,1018.45,14857.740000000002,48.8275,,,14924.325,,,0.7320410602980378,,,,,-1.8034696518855085,79.0,0.7058285335052723,0.8788382247252413,-0.2642880715423357,34.0,84.14,1011.5,,8.42,2.478891028125527,8458.395,,12081.12,,1014.9,,,49.535000000000004,14208.295,-0.040987620563376036,,-0.2927436191900762,-0.8837293183198256,,,,-1.3679963392389674,,,,-0.40063723759045206,1019.3875,,,0.8678810417588039,10.54,7935.72125
,,2019-06-15,day,4,2019,6,15,Summer,1,,15.169999999999998,1011.725,0.7482692018265943,2.2076771802879454,-0.2949773039866566,,-0.287414828264153,84.195,56.5,,,,,1.0,,,,0.0008,,6.495,,68.115,,,-0.439267733593349,,,0.00195,,,61.54,,,4.624737131656749,-0.6513149198569875,1.0,67.75,67.75,1012.4,12674.56,,,,12849.47,1012.5999999999999,,,6.012499999999999,6.012499999999999,0.122175,,0.20548110237531744,64.75,-0.05243270848233164,-0.8015872597865696,-0.22479479309375383,84.0,,,,15.169999999999998,-1.3812872672186018,6461.28,1019.05,17691.80125,-1.19079553258669,1013.15,,,,17180.165,0.3549492573877472,,,1.2461828196668385,0.122175,,55.50000000000001,-0.4941848317944518,,,,,,84.195,,1.0872123396130746,6.495,8685.220000000001
,,2019-10-24,day,4,2019,10,24,Fall,0,,,,0.6136591669834539,2.782235542049751,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,88.29,,,,-0.1637422679782027,,,,1011.8,,,,,,,,,,,,,,,,-0.9682410268455967,0.0,15.0,,,,17.07,-0.29591495990845357,,,11660.365,,,,,,,,,,-1.7536934310186039,,,,-1.2620797928820564,,,,,,,,0.6424329348010275,12.93,
,,2018-05-12,day,2,2018,5,12,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10898.465,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-10-02,day,9,2018,10,2,Fall,0,,,1019.95,0.6905791868938199,-0.8556260853157844,-0.22860293682716648,,-0.3188153741357083,,,,,,0.0012,,,,,,2.47334968626726,,0.007106330159884692,,,,1.4151708026439542,,,0.0037,,,79.92,,1009.5,-0.13845767636636905,0.40789463422448874,,,98.0,1008.0,,,,,,,,-0.31187395300850757,3.7649999999999997,,,,0.7370082816794373,83.66666666666667,0.9541480045655403,-2.0237148848860484,-0.17163076441297065,42.0,73.44,1010.5,,5.04,0.8056087210223817,,,14336.45888888889,0.4921820878546248,,,,56.46333333333333,,0.8904533028988313,,0.3324513477942028,1.5461704447353828,0.0009,,,1.7035835051114496,,,,0.8605993777873021,,75.18,,0.18512863515799333,4.02,
,,2019-10-14,day,4,2019,10,14,Fall,0,,,,0.42845942673772597,,0.0,,,,,,,,,,,,,,-1.1780042193100764,,0.8501107018717791,,,,,,,,,,59.41,,1015.1,,,,,,1012.6,,,,,,,,-0.5524637412315005,,,,,-0.48636749992075906,93.0,1.4507869466860763,-0.7460360041002168,0.0,81.0,89.01,1008.6,,,-0.9484304541841975,,,10588.35,,,,,57.99,,0.13274976080212564,,0.47021381826752506,-0.37375035570330034,,,,,,,,-0.8627606693473873,,,,,6.72,
,,2018-03-18,day,4,2018,3,18,Spring,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596.4125,,,,,,,,,,,,,,,,,,,,,,,,
,,2020-02-22,day,5,2020,2,22,Winter,1,,,,-1.1158578960780874,,,,,,,,,1.0,0.000725,,44.0,,,,0.3616219666822107,,-0.6518123084871132,,,,,,,,,,,,1020.975,,,,,,,10610.94,43.302499999999995,,,12597.26,,,-0.43930498490627923,,,,5.83,,,,,0.0,,61.269999999999996,1017.7,56.69,,,5849.73,,12265.682,,,,,43.302499999999995,12269.810000000001,,,-0.8551483771977058,-1.8736884810460215,,,,,,,,-0.5206230129309417,1020.975,,,,10.86,5712.34
,,2018-06-25,day,4,2018,6,25,Summer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17196.17,,,,21833.49,,,,,,,,,,,,,,,,,,,10453.55,,19610.879999999997,,,,,,19493.89,,,,,,,,,,,,,,,,,,9330.0525
,,2020-03-23,day,3,2020,3,23,Spring,0,,,1019.2,,-0.7346664302080359,,,-0.23089384569535354,,,,,,,,,,,,,,,,,,0.6795257634754372,,,,,,,,,-0.14353705383778606,0.39108178415969974,,,86.0,,,,,,,,,,7.33,,,,2.769390628531397,61.0,-0.2519751405843327,,,,,,,5.44,,,,10544.023333333333,0.3387190829511725,,,,,,-0.8459894422601222,,,,0.0042,,,1.4387921392191723,,,,,,76.71,,-0.31528460483355664,,
,,2019-05-10,day,2,2019,5,10,Spring,0,,,1010.05,,,,,,73.05000000000001,,,,,,,,,,,,,,,,,1.2619114194838466,,,,,,,,,-0.14151617052119586,,1.0,95.5,95.5,,10793.44,,,,10932.16,,,,7.220000000000001,7.220000000000001,0.00425,,,,,,,,,,,,,5439.91,,9222.8675,-1.5335295768711066,,,,,8971.285,,,,,0.00425,,,,,,,,,73.05000000000001,,,,4520.004999999999
,,2019-03-26,day,5,2019,3,26,Spring,0,,,1026.5,,,0.0,,,,,,,,,,,,,,,,,,,,-1.220890587709898,,,,,,53.01,,1014.3000000000001,0.0,,,,55.00000000000001,1016.2,9602.72,51.44,,,10508.55,,,0.2304725187484086,7.44,,,,0.5939522427019952,32.0,-1.7951032821731407,0.2538865982539137,,72.0,,,,,-0.5737185861842655,5052.29,,10456.338,1.832425664011546,,,,51.44,9665.78,-1.3158066053739064,,-0.12084132251867134,,,,,,,,,1.5155712339363767,1014.3,67.15,,,,4946.1
,,2019-11-28,day,3,2019,11,28,Fall,0,,,1020.1,,-0.4564592234602144,,,-0.2497341732182867,,,,,,,,,,,,,,,,,,-2.8760919258390616,,,,,,,,,-0.29712418589863987,1.500729888435543,,,28.000000000000004,,,,,,,,,,9.29,,,,,,,,,,,,,6.36,,,,10596.653333333334,0.5228746888353246,,,,,,,,,,0.0004,,,-1.0502467001682345,,,,,,67.57,,-0.9823080737396385,,
